Test_Number,Test_Type,Testing_Item,Test_Type,Library,Range,Result,Test_Type_(Shmoo),Testing_Item_(Shmoo),Library_(Shmoo),Result_(Shmoo)
600,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c16,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
601,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c18,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
602,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c20,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
603,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c24,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
604,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c16,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
605,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c18,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
606,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c20,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
607,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c24,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
608,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c16,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
609,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c18,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
610,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c20,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
611,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c24,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
612,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c16,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
613,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c18,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
614,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c20,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
615,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c24,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
616,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c16,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
617,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c18,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
618,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c20,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
619,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c24,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
620,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c16,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
621,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c18,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
622,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c20,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
623,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c24,pattern_vdd_0.495V_dvdd_0.900V_100.00nS,(P)
624,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c16,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
625,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c18,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
626,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c20,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
627,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c24,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
628,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c16,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
629,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c18,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
630,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c20,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
631,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c24,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
632,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c16,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
633,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c18,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
634,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c20,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
635,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c24,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
636,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c16,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
637,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c18,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
638,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c20,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
639,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c24,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
640,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c16,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
641,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c18,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
642,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c20,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
643,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c24,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
644,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c16,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
645,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c18,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
646,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c20,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
647,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c24,pattern_vdd_0.540V_dvdd_1.200V_100.00nS,(P)
648,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c16,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
649,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c18,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
650,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c20,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
651,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c24,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
652,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c16,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
653,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c18,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
654,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c20,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
655,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c24,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
656,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c16,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
657,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c18,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
658,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c20,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
659,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c24,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
660,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c16,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
661,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c18,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
662,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c20,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
663,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c24,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
664,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c16,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
665,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c18,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
666,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c20,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
667,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c24,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
668,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c16,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
669,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c18,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
670,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c20,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
671,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c24,pattern_vdd_0.630V_dvdd_1.200V_100.00nS,(P)
672,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c16,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
673,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c18,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
674,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c20,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
675,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c24,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
676,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c16,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
677,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c18,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
678,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c20,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
679,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c24,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
680,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c16,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
681,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c18,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
682,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c20,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
683,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c24,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
684,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c16,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
685,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c18,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
686,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c20,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
687,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c24,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
688,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c16,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
689,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c18,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
690,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c20,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
691,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c24,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
692,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c16,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
693,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c18,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
694,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c20,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
695,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c24,pattern_vdd_0.675V_dvdd_1.200V_100.00nS,(P)
696,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c16,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
697,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c18,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
698,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c20,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
699,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c24,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
700,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c16,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
701,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c18,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
702,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c20,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
703,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c24,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
704,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c16,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
705,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c18,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
706,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c20,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
707,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_ulvt_c24,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
708,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c16,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
709,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c18,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
710,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c20,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
711,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_lvt_c24,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
712,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c16,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
713,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c18,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
714,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c20,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
715,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_svt_c24,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
716,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c16,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
717,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c18,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
718,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c20,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
719,tb_sc_yd_vmin_shm,func_vec_stdcell,sc9mcpp96c,sfk_ulvt_c24,pattern_vdd_0.720V_dvdd_1.200V_100.00nS,(P)
720,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c16,pattern_vdd_0.810V_dvdd_1.200V_100.00nS,(P)
721,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c18,pattern_vdd_0.810V_dvdd_1.200V_100.00nS,(P)
722,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c20,pattern_vdd_0.810V_dvdd_1.200V_100.00nS,(P)
723,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_lvt_c24,pattern_vdd_0.810V_dvdd_1.200V_100.00nS,(P)
724,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c16,pattern_vdd_0.810V_dvdd_1.200V_100.00nS,(P)
725,tb_sc_yd_vmin_shm,func_vec_stdcell,sc7p5mcpp96p,sfk_svt_c18,pattern_vdd_0.810V_dvdd_1.200V_100.00nS,(P)
